date,home_team,away_team,elo_diff,form_diff,h2h_home_rate,neutral_venue,result
2025-10-09,Malta,Netherlands,-258.3227603228827,-1.2000000000000002,0.0,0,A
2025-10-09,Finland,Lithuania,86.1721216691144,0.20000000000000007,0.5,0,H
2025-10-09,Botswana,Uganda,-16.202878407768367,-1.2,0.0,0,A
2025-10-10,Tunisia,São Tomé and Príncipe,269.60712164956,2.4,1.0,0,H
2025-10-10,Northern Ireland,Slovakia,-70.87015940897777,0.0,0.0,0,H
2025-10-10,Germany,Luxembourg,222.88920657166568,0.6000000000000001,0.5,0,H
2025-10-10,Kosovo,Slovenia,-71.6290625057618,0.3999999999999999,0.0,0,D
2025-10-10,Sweden,Switzerland,-28.920312526105818,-1.0,0.5,0,A
2025-10-10,Iceland,Ukraine,-102.4225297465241,0.3999999999999999,0.0,0,A
2025-10-10,Belgium,North Macedonia,96.31853909146912,1.0,0.5,0,D
2025-10-10,Curaçao,Jamaica,-59.93805397001165,-0.6000000000000001,0.5,0,H
2025-10-10,Kazakhstan,Liechtenstein,158.13279440948736,0.6,1.0,0,H
2025-10-10,Suriname,Guatemala,1.744236733667094,0.0,0.5,0,D
2025-10-10,El Salvador,Panama,-136.11780300565215,-1.0,0.5,0,A
2025-10-10,Bermuda,Trinidad and Tobago,-57.99871418891098,0.6,0.5,0,A
2025-10-10,Seychelles,Ivory Coast,-275.2723828322439,-1.6,0.0,1,A
2025-10-10,France,Azerbaijan,302.8147347929321,2.0,0.5,0,H
2025-10-10,Gambia,Gabon,-18.583234224449143,0.0,0.3333333333333333,1,A
2025-10-10,Uzbekistan,Kuwait,183.302070505159,1.4,0.5,0,H
2025-10-10,Rwanda,Benin,-21.695672208251835,-0.5999999999999999,0.3333333333333333,0,A
2025-10-10,South Africa,Zimbabwe,178.30275346897338,1.8000000000000003,1.0,0,D
2025-10-10,Argentina,Venezuela,238.3094507859771,0.8,1.0,1,H
2025-10-10,Chile,Peru,-24.846999020248177,0.0,0.6666666666666666,0,H
2025-10-10,Canada,Australia,-27.20149370511035,-0.7999999999999998,0.5,0,A
2025-10-10,Japan,Paraguay,156.2798075778519,-0.6000000000000001,1.0,0,D
2025-10-10,Jordan,Bolivia,172.94048818154715,0.0,0.5,1,A
2025-10-10,Russia,Iran,-74.67933604395898,0.20000000000000018,0.5,0,H
2025-10-10,Uruguay,Dominican Republic,75.78448333095253,0.8,0.5,1,H
2025-10-10,United States,Ecuador,6.223763967533841,0.0,0.5,0,D
2025-10-10,Togo,DR Congo,-88.43119918519733,-1.0,0.0,0,A
2025-10-10,South Sudan,Senegal,-297.43375496737326,-2.2,0.0,0,A
2025-10-10,Sudan,Mauritania,-1.3790047044860785,-0.4,0.3333333333333333,1,D
2025-10-10,Lesotho,Nigeria,-145.14566370239868,-1.0,0.0,1,A
2025-10-10,South Korea,Brazil,31.352395048893186,0.8000000000000003,0.0,0,A
2025-10-11,Portugal,Republic of Ireland,207.58272491118714,1.4000000000000001,1.0,0,H
2025-10-11,Serbia,Albania,75.12630660915374,-0.20000000000000018,0.5,0,A
2025-10-11,Latvia,Andorra,88.14955458051736,0.2,1.0,0,D
2025-10-11,Estonia,Italy,-258.91141308149395,-1.2,0.0,0,A
2025-10-11,Norway,Israel,112.56384759057642,1.2,1.0,0,H
2025-10-11,Hungary,Armenia,144.6673010989125,0.0,0.5,0,H
2025-10-11,United Arab Emirates,Oman,9.48741519723876,0.6000000000000001,0.0,1,H
2025-10-11,Spain,Georgia,207.597030428989,0.20000000000000018,1.0,0,H
2025-10-11,Iraq,Indonesia,91.37811715602766,0.40000000000000013,1.0,1,H
2025-10-11,Mexico,Colombia,13.716271619723557,0.40000000000000013,0.0,1,A
2025-10-11,Grenada,Cuba,-6.900896943525595,1.7999999999999998,0.5,0,H
2025-10-11,Bulgaria,Turkey,-180.46628387597457,-1.6,0.5,0,A
2025-10-12,Croatia,Gibraltar,344.2221994310037,2.6,1.0,0,H
2025-10-12,Faroe Islands,Czech Republic,-200.58716875966934,0.19999999999999996,0.0,0,H
2025-10-12,Romania,Austria,-96.46229982220143,-1.6,0.3333333333333333,0,H
2025-10-12,San Marino,Cyprus,-130.3765075361348,-0.6,0.0,0,A
2025-10-12,Lithuania,Poland,-218.45127351214546,-1.6,0.0,0,A
2025-10-12,Netherlands,Finland,224.28961628158208,1.4000000000000001,1.0,0,H
2025-10-12,Denmark,Greece,47.32391096064566,0.8,1.0,0,H
2025-10-12,Scotland,Belarus,121.38780144040516,1.4,1.0,0,H
2025-10-12,Mali,Madagascar,141.43637913160728,-0.40000000000000013,0.5,0,H
2025-10-12,Chad,Central African Republic,-14.560931152098192,-0.4,0.0,0,A
2025-10-12,Zambia,Niger,74.80531459004283,-0.19999999999999996,0.0,0,A
2025-10-12,Egypt,Guinea-Bissau,236.43173477219307,1.8,1.0,0,H
2025-10-12,Djibouti,Sierra Leone,-76.5344786439357,-1.4,0.0,1,A
2025-10-12,Burkina Faso,Ethiopia,133.46281179276957,0.8,1.0,0,H
2025-10-12,Malta,Bosnia and Herzegovina,-26.910612899215494,-0.3999999999999999,0.5,0,A
2025-10-12,Ghana,Comoros,24.191494334848358,0.8,0.0,0,H
2025-10-13,Costa Rica,Nicaragua,84.75993919070515,0.19999999999999996,0.5,0,H
2025-10-13,Honduras,Haiti,-46.982990727808556,0.0,1.0,0,H
2025-10-13,Wales,Belgium,-72.29461888386368,-1.0000000000000002,0.0,0,A
2025-10-13,Ukraine,Azerbaijan,169.61906543645728,0.9999999999999999,0.5,1,H
2025-10-13,Iceland,France,-255.84391548410258,-1.2,0.0,0,D
2025-10-13,Sweden,Kosovo,46.68234916334745,-0.6000000000000001,0.75,0,A
2025-10-13,Slovenia,Switzerland,-26.37850430053004,-1.4,0.0,0,D
2025-10-13,Slovakia,Luxembourg,115.2220526215333,1.0,1.0,0,H
2025-10-13,Northern Ireland,Germany,-163.19459119717067,0.6000000000000001,0.0,0,A
2025-10-13,North Macedonia,Kazakhstan,111.22319826151829,1.0,1.0,0,D
2025-10-13,São Tomé and Príncipe,Malawi,-115.82461057074124,-1.4,0.0,1,H
2025-10-13,Tunisia,Namibia,161.20552039624044,1.0,0.0,0,H
2025-10-13,Uzbekistan,Uruguay,49.49413256803996,0.20000000000000018,0.5,1,A
2025-10-13,South Sudan,Togo,-75.57335235728806,-0.4,0.5,0,D
2025-10-13,Lesotho,Zimbabwe,-13.952628426088268,0.4,1.0,1,H
2025-10-13,Montenegro,Liechtenstein,196.95848911598,0.2,0.5,0,H
2025-10-13,Cameroon,Angola,46.31632770957572,1.0,0.5,0,D
2025-10-13,Mauritius,Libya,-119.68162950005649,-1.4000000000000001,0.0,0,D
2025-10-13,Equatorial Guinea,Liberia,76.15264177014569,-0.5999999999999999,0.6666666666666666,0,D
2025-10-13,Cape Verde,Eswatini,158.84848707073252,1.6,1.0,0,H
2025-10-14,Republic of Ireland,Armenia,80.65024109772435,-0.20000000000000007,0.3333333333333333,0,H
2025-10-14,Yemen,Brunei,18.243358950538322,1.0,1.0,1,H
2025-10-14,Estonia,Moldova,-11.427765704729609,0.2,1.0,0,D
2025-10-14,Italy,Israel,140.4851739352132,0.5999999999999999,1.0,0,H
2025-10-14,Andorra,Serbia,-272.0556935470363,-0.9999999999999999,0.0,0,A
2025-10-14,Latvia,England,-304.62197899036073,-1.7999999999999998,0.0,0,A
2025-10-14,Maldives,Tajikistan,-77.23548927531624,-1.2,0.0,0,A
2025-10-14,Philippines,Timor-Leste,69.1015911171869,1.4,1.0,0,H
2025-10-14,Bhutan,Lebanon,-57.28687978586777,-0.3999999999999999,0.0,1,A
2025-10-14,India,Singapore,1.040988318439986,-0.6000000000000001,0.5,0,A
2025-10-14,Afghanistan,Pakistan,39.657421104655214,0.0,0.5,1,D
2025-10-14,Taiwan,Thailand,-167.22122734555114,-1.8,0.5,0,A
2025-10-14,Turkmenistan,Sri Lanka,19.586303621859997,-0.6000000000000001,0.0,0,H
2025-10-14,Myanmar,Syria,-91.18484388441061,-0.6000000000000001,0.0,0,A
2025-10-14,Vietnam,Nepal,131.88696418231757,2.0,1.0,0,H
2025-10-14,Malaysia,Laos,178.37012241261186,1.7999999999999998,1.0,0,H
2025-10-14,Panama,Suriname,78.48715425231262,0.6000000000000001,0.5,0,D
2025-10-14,El Salvador,Guatemala,-68.52896811185587,0.0,0.5,0,A
2025-10-14,Curaçao,Trinidad and Tobago,2.9432989530751,0.40000000000000013,0.5,0,D
2025-10-14,Jamaica,Bermuda,114.15557829721479,0.6000000000000001,1.0,0,H
2025-10-14,Portugal,Hungary,140.7383412811689,1.2000000000000002,1.0,0,D
2025-10-14,Hong Kong,Bangladesh,82.53198475212025,1.0,1.0,0,D
2025-10-14,Turkey,Georgia,59.08428558394053,0.40000000000000013,1.0,0,H
2025-10-14,Guinea,Botswana,61.67768212999363,1.0,0.0,1,D
2025-10-14,Somalia,Mozambique,-110.07369685135495,-0.39999999999999997,0.0,1,A
2025-10-14,Spain,Bulgaria,348.72838644503236,2.4,1.0,0,H
2025-10-14,Japan,Brazil,23.377523039479684,-1.0,0.0,0,H
2025-10-14,Iran,Tanzania,231.42631084771756,0.9999999999999999,0.5,1,H
2025-10-14,Canada,Colombia,-18.186001732267414,-0.20000000000000018,0.5,1,D
2025-10-14,South Korea,Paraguay,134.01992653048728,0.3999999999999999,0.5,0,H
2025-10-14,Mexico,Ecuador,31.354872273232786,0.20000000000000018,0.0,0,D
2025-10-14,Norway,New Zealand,67.69638106061961,2.4,0.5,0,D
2025-10-14,Puerto Rico,Argentina,-221.99445386758566,-1.0,0.5,1,A
2025-10-14,Russia,Bolivia,190.22961912006417,0.40000000000000013,0.5,0,H
2025-10-14,United States,Australia,-60.015068810983394,-1.6,0.5,0,H
2025-10-14,Qatar,United Arab Emirates,-27.506361291485746,-1.6,0.3333333333333333,0,H
2025-10-14,Albania,Jordan,-60.60006702124292,0.8000000000000003,0.5,0,H
2025-10-14,Senegal,Mauritania,232.5120689493515,1.4000000000000001,1.0,0,H
2025-10-14,DR Congo,Sudan,109.28381267623422,1.7999999999999998,0.3333333333333333,0,H
2025-10-14,Nigeria,Benin,78.40550740021558,0.0,0.6666666666666666,0,H
2025-10-14,South Africa,Rwanda,144.41585467060918,1.2000000000000002,0.0,0,H
2025-10-14,Morocco,Congo,316.9193694677599,2.6,1.0,0,H
2025-10-14,Seychelles,Gambia,-164.66686139497574,-2.0,0.0,1,A
2025-10-14,Ivory Coast,Kenya,128.519992622764,-0.3999999999999999,0.5,0,H
2025-10-14,Gabon,Burundi,83.65389401185644,1.2,1.0,0,H
2025-10-14,Algeria,Uganda,173.9225552759974,0.0,1.0,0,H
2025-10-14,Saudi Arabia,Iraq,-37.03419507194599,-0.7999999999999998,0.5,0,D
2025-11-12,Cayman Islands,British Virgin Islands,46.69201807566901,0.0,1.0,0,A
2025-11-12,Bahamas,Anguilla,15.327530124114901,0.6,0.5,1,A
2025-11-12,Antigua and Barbuda,Aruba,-44.92468641103437,-0.6000000000000001,0.5,0,D
2025-11-12,Saint Kitts and Nevis,Sint Maarten,-10.98457770554387,0.0,0.5,0,D
2025-11-12,Barbados,Bonaire,-62.906768931162105,0.0,0.5,1,H
2025-11-12,Dominican Republic,Saint Vincent and the Grenadines,29.22100086937462,-1.8,0.5,0,H
2025-11-12,Cuba,Saint Lucia,-60.22169252059166,0.0,0.5,1,H
2025-11-12,Russia,Peru,157.94575599566633,2.2,0.5,0,D
2025-11-12,Tunisia,Mauritania,172.12079904874167,1.2,1.0,0,D
2025-11-12,Dominica,Saint Martin,-21.127721143745703,0.0,0.5,1,A
2025-11-13,Norway,Estonia,249.82939186076987,2.2,1.0,0,H
2025-11-13,Moldova,Italy,-261.3301924866944,-2.8,0.0,0,A
2025-11-13,England,Serbia,115.24418023246085,0.5999999999999999,1.0,0,H
2025-11-13,Andorra,Albania,-236.37009963724154,-2.2,0.0,0,A
2025-11-13,Papua New Guinea,Solomon Islands,-10.904189470549,0.40000000000000013,0.25,0,H
2025-11-13,Bermuda,Curaçao,-84.37697855336774,-1.0,0.0,0,A
2025-11-13,Guatemala,Panama,-69.85683880922215,-0.3999999999999999,0.0,0,A
2025-11-13,Trinidad and Tobago,Jamaica,-46.20783633225096,-0.6000000000000001,0.16666666666666666,0,D
2025-11-13,Haiti,Costa Rica,-28.878184846960494,-0.3999999999999999,0.5,1,H
2025-11-13,Nicaragua,Honduras,-46.80232756142527,-1.4000000000000001,0.0,0,H
2025-11-13,Armenia,Hungary,-168.35203694125767,-0.8,0.0,0,A
2025-11-13,Suriname,El Salvador,80.44694603424978,0.7999999999999999,1.0,0,H
2025-11-13,Republic of Ireland,Portugal,-205.31540783334185,-1.2000000000000002,0.0,0,H
2025-11-13,Iran,Cape Verde,102.77474079717172,-0.8000000000000003,0.5,1,D
2025-11-13,France,Ukraine,127.4106130588716,0.6000000000000001,1.0,0,H
2025-11-13,Algeria,Zimbabwe,263.09239132804873,1.6,1.0,1,H
2025-11-13,Bangladesh,Nepal,11.108579645954478,0.6,0.3333333333333333,0,D
2025-11-13,Czech Republic,San Marino,340.3127320331871,1.0,0.5,0,H
2025-11-13,Hong Kong,Cambodia,98.67576126857512,1.4,1.0,0,D
2025-11-13,Lithuania,Israel,-157.9091989847111,-1.0,0.5,0,D
2025-11-13,Canada,Ecuador,19.864695031658584,0.20000000000000018,0.5,0,D
2025-11-13,Azerbaijan,Iceland,-64.66902082500292,-0.6000000000000001,0.0,0,A
2025-11-13,Thailand,Singapore,106.3540010005338,0.19999999999999996,1.0,0,H
2025-11-13,United Arab Emirates,Iraq,-32.72705701464656,-0.6000000000000001,0.0,0,D
2025-11-13,Cameroon,DR Congo,3.625138528422667,-0.7999999999999998,0.5,1,A
2025-11-13,Nigeria,Gabon,29.197887975567028,-0.3999999999999999,0.5,1,H
2025-11-13,North Macedonia,Latvia,132.53986799985182,1.2000000000000002,1.0,0,D
2025-11-14,Luxembourg,Germany,-243.99088111214883,-1.6,0.0,0,A
2025-11-14,Uzbekistan,Egypt,-22.567832259461284,-1.0,0.5,1,H
2025-11-14,Gibraltar,Montenegro,-145.46754522842343,-0.8,0.0,0,A
2025-11-14,Croatia,Faroe Islands,247.24347429063073,0.20000000000000018,1.0,0,H
2025-11-14,Poland,Netherlands,-107.03448688353433,-0.6000000000000001,0.0,0,D
2025-11-14,Finland,Malta,46.321601101707074,0.3999999999999999,1.0,0,A
2025-11-14,Slovakia,Northern Ireland,59.26663868922401,0.0,0.5,0,H
2025-11-14,Tunisia,Jordan,56.720152016504926,1.8,0.5,0,H
2025-11-14,Saudi Arabia,Ivory Coast,-56.87197393805013,-0.6000000000000001,0.5,0,H
2025-11-14,Burkina Faso,Niger,111.60356208847452,0.6000000000000001,1.0,1,H
2025-11-14,Uganda,Chad,121.00725517799037,1.8,0.5,1,H
2025-11-14,Comoros,Namibia,26.95922760743497,-0.20000000000000007,0.5,0,H
2025-11-14,Oman,Sudan,99.57824989698724,0.6,0.5,0,H
2025-11-14,Morocco,Mozambique,231.44160169861493,1.8,0.5,0,H
2025-11-14,South Korea,Bolivia,232.7957485855709,0.19999999999999996,0.5,0,H
2025-11-14,Australia,Venezuela,177.7569481593614,1.7999999999999998,0.5,1,A
2025-11-14,Angola,Argentina,-196.0489992362352,-1.0,0.5,0,A
2025-11-14,Japan,Ghana,154.0792209293122,-1.0,1.0,0,H
2025-11-15,Georgia,Spain,-227.57558957075753,-1.8,0.0,0,A
2025-11-15,Cyprus,Austria,-238.2326526829886,-1.4,0.0,0,A
2025-11-15,Bosnia and Herzegovina,Romania,-101.0038647361082,-0.6000000000000001,0.6666666666666666,0,H
2025-11-15,Liechtenstein,Wales,-296.37138979121755,-0.6,0.0,0,A
2025-11-15,Kazakhstan,Belgium,-206.9875076029134,-1.8,0.0,0,D
2025-11-15,Martinique,Cuba,21.123198847624963,0.4,0.5,1,A
2025-11-15,Guyana,Bonaire,50.296423483750914,1.2000000000000002,0.5,1,H
2025-11-15,Dominica,Sint Maarten,-38.29864363220963,-0.3999999999999999,0.5,1,A
2025-11-15,Basque Country,Palestine,14.103957399933506,0.6000000000000001,0.5,0,H
2025-11-15,Barbados,Aruba,-39.10839185850023,0.19999999999999996,0.5,1,A
2025-11-15,Bahamas,British Virgin Islands,-27.509805768628667,-0.20000000000000007,0.5,1,A
2025-11-15,Cayman Islands,Anguilla,45.97585901108687,-0.6,0.5,0,H
2025-11-15,Saint Vincent and the Grenadines,Saint Lucia,-4.329702176073397,1.2000000000000002,0.5,1,H
2025-11-15,Turkey,Bulgaria,201.6052807194269,1.8,1.0,0,H
2025-11-15,Saint Martin,Belize,43.013348707280784,1.0,0.5,1,A
2025-11-15,Denmark,Belarus,218.15044534595586,2.6,1.0,0,D
2025-11-15,Greece,Scotland,18.862743412693362,-1.4000000000000001,0.3333333333333333,0,H
2025-11-15,Russia,Chile,157.10811534669892,1.4000000000000001,0.5,0,A
2025-11-15,Libya,Mauritania,46.5402497158359,0.40000000000000013,0.0,0,H
2025-11-15,Kuwait,Tanzania,13.453981222455695,-0.2,0.5,1,H
2025-11-15,Lesotho,Malawi,-28.290849882290786,-0.5999999999999999,1.0,1,D
2025-11-15,Brazil,Senegal,-59.43507025357394,-1.2,0.0,1,H
2025-11-15,Guinea,Liberia,92.385952095633,0.0,0.5,1,H
2025-11-15,Mexico,Uruguay,25.494957523693984,-1.4000000000000001,0.0,0,D
2025-11-15,South Africa,Zambia,82.89435696111605,1.0000000000000002,0.0,0,H
2025-11-15,United States,Paraguay,105.57902409482517,0.3999999999999999,0.5,0,H
2025-11-15,Slovenia,Kosovo,56.985385291103285,-0.8,1.0,0,A
2025-11-15,Switzerland,Sweden,57.83717931779188,1.8,1.0,0,H
2025-11-15,Colombia,New Zealand,88.48232187423355,2.0,0.5,1,H
2025-11-16,Italy,Norway,22.06986737802231,0.3999999999999999,0.0,0,A
2025-11-16,Serbia,Latvia,184.84236875023998,0.7999999999999999,1.0,0,H
2025-11-16,Albania,England,-160.5576757429194,0.0,0.0,0,A
2025-11-16,Moldova,Israel,-107.89798169303708,-0.6000000000000001,0.0,0,A
2025-11-16,Nigeria,DR Congo,-1.2390695792812494,0.20000000000000018,0.5,1,D
2025-11-16,Portugal,Armenia,291.60007557309086,1.4,1.0,0,H
2025-11-16,Azerbaijan,France,-322.62260744869604,-2.4,0.0,0,A
2025-11-16,Ukraine,Iceland,101.2455578662782,0.0,1.0,1,H
2025-11-16,Hungary,Republic of Ireland,62.45816681638985,0.20000000000000018,0.0,0,A
2025-11-17,Vanuatu,Fiji,-70.26546235656838,-0.6000000000000001,0.5,1,H
2025-11-17,Cape Verde,Egypt,-67.711426698369,0.20000000000000018,0.0,1,D
2025-11-17,Montenegro,Croatia,-201.4423204798593,-1.4000000000000001,0.0,0,A
2025-11-17,Czech Republic,Gibraltar,280.51096689261476,1.6,1.0,0,H
2025-11-17,Netherlands,Lithuania,327.09919060103994,1.8000000000000003,1.0,0,H
2025-11-17,Germany,Slovakia,110.80008244594364,0.0,0.0,0,H
2025-11-17,Malta,Poland,-163.8647015851568,-0.8000000000000003,0.0,0,A
2025-11-17,Bahrain,Somalia,145.2232232191534,0.2,0.5,0,A
2025-11-17,Qatar,Zimbabwe,153.9870562140577,1.0,0.5,0,A
2025-11-17,Finland,Andorra,129.63263850647468,0.19999999999999996,0.5,0,H
2025-11-17,Madagascar,Equatorial Guinea,-46.25078235319529,0.8,0.5,1,H
2025-11-17,Mozambique,Chad,120.85982980768904,1.0,0.5,1,D
2025-11-17,Comoros,Namibia,45.41043687655247,0.6,1.0,0,H
2025-11-17,Northern Ireland,Luxembourg,65.1870765759918,1.2,1.0,0,H
2025-11-18,Bulgaria,Georgia,-126.41152071246324,-0.6,0.3333333333333333,0,H
2025-11-18,Spain,Turkey,151.33828392946998,0.6000000000000001,1.0,0,D
2025-11-18,Belarus,Greece,-157.4256554839626,-1.0,0.0,1,D
2025-11-18,Scotland,Denmark,-87.37085508773066,-0.20000000000000018,0.5,0,H
2025-11-18,Iraq,United Arab Emirates,30.848688412737374,0.20000000000000018,1.0,0,H
2025-11-18,Kosovo,Switzerland,-78.57323253887853,-0.6000000000000001,0.0,0,D
2025-11-18,Austria,Bosnia and Herzegovina,163.27180397417783,0.3999999999999999,1.0,0,D
2025-11-18,United States,Uruguay,18.934946573126126,-0.20000000000000018,0.0,0,H
2025-11-18,Mexico,Paraguay,124.77685382827622,-0.19999999999999996,0.0,1,A
2025-11-18,South Korea,Ghana,147.23393567324524,0.0,0.0,0,H
2025-11-18,Sweden,Slovenia,-29.69913358453573,-0.39999999999999997,1.0,0,D
2025-11-18,Romania,San Marino,300.033300440899,1.4,1.0,0,H
2025-11-18,Dominican Republic,Martinique,69.48654357910686,0.0,0.5,0,D
2025-11-18,Belgium,Liechtenstein,382.2967275586684,2.2,1.0,0,H
2025-11-18,Saint Kitts and Nevis,Belize,19.814781313800722,0.7999999999999999,0.5,0,A
2025-11-18,Antigua and Barbuda,Guyana,-101.4279664297569,-1.4,0.0,0,A
2025-11-18,Iran,Uzbekistan,30.584400488575056,-0.6000000000000001,1.0,1,D
2025-11-18,Guatemala,Suriname,-11.553532514397602,-0.8,0.5,0,H
2025-11-18,Panama,El Salvador,170.23241976409213,1.2000000000000002,0.6666666666666666,0,H
2025-11-18,Jamaica,Curaçao,34.493701074211,-0.20000000000000018,0.0,0,D
2025-11-18,Trinidad and Tobago,Bermuda,90.54336761393802,1.2,1.0,0,D
2025-11-18,Costa Rica,Honduras,53.682700942242946,-0.40000000000000013,1.0,0,D
2025-11-18,Haiti,Nicaragua,70.58740824859365,0.8,1.0,1,H
2025-11-18,Faroe Islands,Kazakhstan,-23.744671296398337,0.8,0.5,1,H
2025-11-18,Wales,North Macedonia,20.478138745444994,0.0,0.5,0,H
2025-11-18,Ecuador,New Zealand,59.55561098352314,1.2,0.5,1,H
2025-11-18,Japan,Bolivia,259.61048457976835,0.40000000000000013,0.5,0,H
2025-11-18,Colombia,Australia,5.953646456031265,0.8,0.5,1,H
2025-11-18,Angola,Zambia,22.071376448804585,0.4,0.5,0,H
2025-11-18,Morocco,Uganda,226.34255034006424,0.6000000000000001,0.5,0,H
2025-11-18,Oman,Ivory Coast,-54.00769047727681,-1.0,0.5,0,A
2025-11-18,Saudi Arabia,Algeria,-100.95096459775482,-0.3999999999999999,0.5,0,A
2025-11-18,Guinea,Niger,70.8775085327743,0.40000000000000013,1.0,1,D
2025-11-18,Kenya,Senegal,-202.25062056888441,-0.5999999999999999,0.5,1,A
2025-11-18,Benin,Burkina Faso,-102.85421613492827,-0.8,0.5,1,A
2025-11-18,Mali,Jordan,50.25246935222481,1.0,0.5,1,H
2025-11-18,Kuwait,Gambia,-43.08471164545722,-1.2,0.5,1,D
2025-11-18,Lesotho,Malawi,-26.665887479460253,-0.8,1.0,1,A
2025-11-18,Maldives,Philippines,-53.37095298903796,-1.2,0.0,0,A
2025-11-18,Cyprus,Estonia,-4.544168968233407,0.6,1.0,0,A
2025-11-18,Yemen,Bhutan,45.285552771369794,2.0,0.5,1,H
2025-11-18,Brunei,Lebanon,-65.92734343292568,-1.2000000000000002,0.0,0,A
2025-11-18,Bangladesh,India,-32.660217404413515,0.19999999999999996,0.0,0,H
2025-11-18,Hong Kong,Singapore,30.773827655151763,0.6000000000000001,0.5,0,A
2025-11-18,Timor-Leste,Tajikistan,-124.66574029760159,-2.0,0.0,1,A
2025-11-18,Sri Lanka,Thailand,-162.3954874290971,-1.0,0.0,0,A
2025-11-18,Turkmenistan,Taiwan,61.371099462051006,2.0,1.0,0,H
2025-11-18,Pakistan,Syria,-110.01715939442124,-1.6,0.0,0,A
2025-11-18,Malaysia,Nepal,168.19865052299315,2.6,1.0,0,H
2025-11-18,Brazil,Tunisia,17.164139008477832,-0.8,1.0,1,D
2025-11-18,Canada,Venezuela,129.06822099048827,1.0,0.5,1,H
2025-11-18,Chile,Peru,6.561114908594391,0.9999999999999999,0.75,1,H
2025-11-19,Laos,Vietnam,-165.03993906074697,-1.7999999999999998,0.0,0,A
2025-11-20,Papua New Guinea,Fiji,2.440045456124608,1.4,0.6666666666666666,0,H
2025-11-20,Vanuatu,Solomon Islands,-38.99166071285936,-0.3999999999999999,0.25,1,H
2025-11-23,Papua New Guinea,Vanuatu,47.527149636401646,1.2000000000000002,0.6666666666666666,0,D
2025-11-25,Mauritania,Kuwait,-12.266071768949587,-0.4,0.5,1,A
2025-11-25,Syria,South Sudan,94.0046900285704,1.4,0.5,1,H
2025-11-25,Palestine,Libya,-36.13466696515002,-0.8000000000000003,0.5,1,D
2025-11-26,Oman,Somalia,171.09903757065194,0.4,1.0,1,D
2025-11-26,Bahrain,Djibouti,127.29284334173713,0.2,0.5,1,H
2025-11-26,Sudan,Lebanon,-32.91545920203316,-2.0,0.0,1,H
2025-11-26,Comoros,Yemen,51.01432829572241,-0.40000000000000013,0.5,1,D
2025-12-01,Tunisia,Syria,139.78830951819464,-0.3999999999999999,0.0,1,A
2025-12-01,Qatar,Palestine,68.84641575658634,0.0,1.0,0,A
2025-12-02,Egypt,Kuwait,171.71719004344595,0.0,0.5,1,D
2025-12-02,Morocco,Comoros,230.0028285237263,1.6,1.0,1,H
2025-12-02,Saudi Arabia,Oman,26.22672634451942,0.6000000000000001,0.6,1,H
2025-12-03,Iraq,Bahrain,107.59037117863954,1.4000000000000001,0.0,1,H
2025-12-03,Algeria,Sudan,231.55853262247615,1.8,1.0,1,D
2025-12-03,Jordan,United Arab Emirates,-11.585443036489323,-0.7999999999999999,0.0,1,H
2025-12-04,Palestine,Tunisia,-125.94049137317438,-0.6000000000000001,0.5,1,D
2025-12-04,Qatar,Syria,31.143144892676673,-2.2,0.5,0,D
2025-12-05,Oman,Morocco,-196.79179254196333,-2.2,0.5,1,D
2025-12-05,Comoros,Saudi Arabia,-86.3370163762063,-0.6000000000000001,0.5,1,A
2025-12-06,Sudan,Iraq,-156.06928924181466,-1.2000000000000002,0.5,1,A
2025-12-06,Bahrain,Algeria,-185.42369733601458,-2.0,0.5,1,A
2025-12-06,Kuwait,Jordan,-81.79813502806473,1.0,0.0,1,A
2025-12-06,United Arab Emirates,Egypt,-89.84874453684415,-0.8,0.5,1,D
2025-12-07,Qatar,Tunisia,-78.42608518402972,-0.19999999999999996,0.5,0,A
2025-12-07,Syria,Palestine,11.211183217564894,1.6,0.5,1,D
2025-12-08,Morocco,Saudi Arabia,139.37980248743384,0.6000000000000001,1.0,1,H
2025-12-08,Oman,Comoros,54.30929504595724,-0.3999999999999999,0.5,1,H
2025-12-09,Egypt,Jordan,70.54939889396792,0.0,1.0,1,A
2025-12-09,United Arab Emirates,Kuwait,82.93503747446175,-1.2000000000000002,0.3333333333333333,1,H
2025-12-09,Algeria,Iraq,63.16651926713985,0.3999999999999999,0.5,1,H
2025-12-09,Bahrain,Sudan,35.15119842301715,-0.20000000000000007,0.5,1,H
2025-12-11,Morocco,Syria,227.2645117919285,0.3999999999999999,0.5,1,H
2025-12-11,Palestine,Saudi Arabia,-86.06969529518506,-0.6000000000000001,0.0,1,A
2025-12-12,Algeria,United Arab Emirates,133.37810747786466,1.6,0.5,1,D
2025-12-12,Jordan,Iraq,-35.222820851673305,-0.19999999999999996,0.5,1,H
2025-12-15,Morocco,United Arab Emirates,173.56366093835663,1.6,0.5,1,H
2025-12-15,Saudi Arabia,Jordan,-0.815531963718513,-0.5999999999999999,0.5,1,A
2025-12-18,Jordan,Morocco,-143.03456839397154,0.3999999999999999,0.0,1,A
2025-12-21,Morocco,Comoros,271.225594785652,1.8,1.0,0,H
2025-12-22,Mali,Zambia,118.52236508757187,1.7999999999999998,1.0,1,D
2025-12-22,South Africa,Angola,66.77413881201164,0.6000000000000001,0.5,1,H
